Sample_ID,Code,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,ChlorideCode,NitrateCode,SulfateCode,SodiumCode,PotassiumCode,MagnesiumCode,CalciumCode,NH4Code,PO4Code,DOCCode,DICCode,TDNCode,SiO2Code,DONCode,TSS,Turbidity
QPB,37132,2019-08-06,1231,20,23,7.17,63.8,7.99,87,0.49,5.86,0.4,2.63,3.11,9,5,1.12,2.886546342,0.16,NA,17.39,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA
QPB,37150,2019-08-13,1126,19,23,7.25,64.4,7.45,29,0.48,5.72,0.35,2.78,3.51,6,NA,1.52,3.381032643,0.1,NA,17.74,0.07,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,2.7,NA
QPB,37168,2019-08-20,1139,17,23,7.18,59.7,7.7,67,0.52,5.66,0.36,2.57,3.34,6,6,1.47,3.35247919,0.13,NA,14.79,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA
QPB,37186,2019-08-27,1108,15,23.1,7.37,70.2,8.44,57,0.46,6.28,0.36,3.06,4.08,NA,NA,0.76,4.113111446,0.11,NA,19.66,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.8,NA
QPB,37204,2019-09-03,1225,14,23.5,7.38,73.7,8.12,99,0.44,NA,NA,NA,NA,NA,NA,0.81,4.884669711,0.13,NA,20.93,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.6,NA
QPB,37222,2019-09-10,1202,18,22.9,7.3,64.5,8.16,100,0.44,5.75,0.38,2.93,3.51,NA,8,0.85,3.901583952,0.17,NA,17.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA
QPB,37240,2019-09-17,1222,16,23.2,7.21,65,7.31,NA,0.48,5.65,0.35,2.86,3.74,NA,4,1.29,4.029389022,0.16,NA,19.12,0.16,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.4,NA
QPB,37258,2019-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37276,2019-10-01,1146,16,23.1,7.03,67.4,7.54,88,0.46,5.86,0.32,3.02,3.89,NA,7,1.23,3.139419766,0.16,NA,19.88,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.6,NA
QPB,37294,2019-10-08,1212,14,23.2,7.12,75.1,8.55,110,0.5,6.62,0.35,3.25,4.4,NA,NA,0.91,4.537420033,0.16,NA,21.55,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,5.2,NA
QPB,37312,2019-10-15,1132,12,22.6,6.96,77.7,8.26,117,0.45,6.56,0.33,3.52,4.58,NA,9,0.71,4.257311713,0.16,NA,22.05,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.5,NA
QPB,37330,2019-10-22,1203,18,22.6,7.04,62.8,6.4,8,0.54,5.36,0.35,2.91,3.81,NA,8,3,3.4020686,0.12,NA,16.85,0.11,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6,NA
QPB,37348,2019-10-29,1231,20,22.6,6.81,51.7,6.09,82,0.56,4.87,0.34,2.25,2.96,NA,15,2.9,2.145982403,0.17,NA,14.2,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.1,NA
QPB,37366,2019-11-05,1218,21,22.2,6.53,54.7,6.1,90,0.55,5.01,0.32,2.26,3.1,NA,NA,3.67,2.444900376,0.22,NA,14.46,0.13,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,10.88,NA
QPB,37384,2019-11-12,1056,13,22.3,6.88,72.7,8.07,135,0.5,6.18,0.34,2.86,4.16,7,6,1.1,3.506574843,0.2,NA,20.79,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA
QPB,37402,2019-11-19,1406,NA,22.1,7.06,74,8.35,139,0.52,6.61,0.37,2.96,4.48,NA,9,1.75,3.609713296,0.19,NA,20.22,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.7,NA
QPB,37420,2019-11-26,1324,14,21.9,6.87,71.5,8.51,128,0.47,6.32,0.34,3.42,4.79,NA,9,NA,NA,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.7,NA
QPB,37438,2019-12-03,1212,16,21.9,6.8,64.8,7.91,129,0.5,5.83,0.32,2.73,3.55,6,NA,1.04,4.178842042,0.18,NA,19.55,0.04,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,3.1,NA
QPB,37456,2019-12-10,938,13,21.7,7.12,69,7.66,149,0.51,6.2,0.33,2.93,3.99,NA,4,1.67,4.453940129,0.22,NA,20.98,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.5,NA
QPB,37474,2019-12-17,1037,22,21.5,6.85,51.8,7.53,104,0.51,4.94,0.38,2.28,2.8,NA,10,1.94,2.185051248,0.16,NA,12.32,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.47,NA
QPB,37492,2019-12-24,1239,16,21.5,7.09,65.5,8.39,124,0.48,5.95,0.33,3.2,3.87,8,14,1.05,2.810629255,0.15,NA,18.25,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA
QPB,37510,2019-12-31,1015,19,21,6.88,92.44,7.51,126,0.54,5.49,0.36,2.61,3.4,11,9,3.16,2.46288973,0.23,NA,15.46,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA
QPB,37528,2020-01-07,1012,17,21.3,7.07,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37546,2020-01-14,1044,25,21,6.64,54.4,9.33,114,0.56,5.75,0.51,2.12,2.73,NA,8,1.9,1.736586894,0.18,NA,11.18,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37564,2020-01-21,1121,21,21,7.03,61.1,8.69,164,0.47,5.95,0.38,2.51,3.1,NA,24,0.66,2.055974781,0.19,NA,15.78,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37582,2020-01-28,1108,19,20.9,7.05,64,8.07,131,0.44,5.79,0.31,2.67,3.62,NA,8,0.74,2.69831469,0.17,NA,17.44,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37600,2020-02-04,1127,15,21,7.12,71.8,8.58,141,0.45,6.47,0.32,3.21,4.12,NA,7,0.99,3.572049518,0.2,NA,20.25,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37618,2020-02-11,1138,15,21,7.05,72.5,8.45,122,0.48,6.34,0.31,3.06,4.26,NA,NA,0.65,3.133025659,0.18,NA,19.22,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,37636,2020-02-18,1134,18,20.9,6.9,63.2,8.83,122,0.56,5.92,0.29,2.49,3.42,NA,7,1.61,3.37720179,0.17,NA,15.44,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37654,2020-02-25,1115,35,20.5,6.54,37,6.21,90,0.53,4.04,0.33,1.36,1.85,6,NA,3.18,1.228674831,0.17,NA,6.72,0.07,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,37672,2020-03-03,1150,17,20.9,7.16,62.7,6.87,110,0.46,5.64,0.37,2.95,4.17,6,NA,1.89,3.236419193,0.24,NA,17.59,0.12,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,37690,2020-03-10,913,20,20.5,7.26,52.4,6.6,93,0.48,5.02,0.37,2.41,3.48,NA,NA,1.82,2.35223569,0.15,NA,13.88,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,37708,2020-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,37726,2020-03-24,1127,NA,20.6,7.48,55.6,9.04,161,0.45,5.8,0.38,2.19,3.07,NA,8,0.43,2.929216198,0.21,NA,15.67,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,3.4
QPB,37744,2020-03-31,1655,NA,21,7.58,67.5,8.82,138,0.49,6.42,0.36,2.83,3.82,NA,NA,0.76,3.744726004,0.14,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.4
QPB,37762,2020-04-07,925,15,21.1,7.02,68.3,8.47,124,0.44,6.59,0.33,3.08,4.22,NA,4,0.7,5.297459036,0.14,NA,21.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
QPB,37780,2020-04-14,853,15,21.5,7.25,68.5,8.33,124,0.45,6.61,0.32,3.19,4.3,NA,NA,0.73,4.308450051,0.14,NA,21.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2
QPB,37798,2020-04-21,816,14,21.5,7.08,76.9,9.14,137,0.52,7.15,0.36,3.4,4.53,NA,5,0.9,5.051591181,0.18,NA,21.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9
QPB,37816,2020-04-28,905,13,21.5,7.39,79.8,NA,NA,NA,NA,NA,NA,NA,6,13,0.89,4.010650599,0.19,NA,22.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9
QPB,37834,2020-05-05,809,13,21.8,7.15,63.8,7.76,114,0.47,6.72,0.38,4.12,7.39,9,9,0.96,3.736728742,0.17,NA,20.6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1
QPB,37852,2020-05-12,848,12,22.1,7.11,82,8.4,141,0.51,6.82,0.4,3.72,5.35,7,5,1.06,5.39786129,0.18,NA,21.09,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4
QPB,37870,2020-05-19,856,12,22.2,7.41,81.8,NA,NA,NA,NA,NA,NA,NA,NA,12,0.69,5.518485623,0.18,NA,21.26,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2
QPB,37888,2020-05-26,851,11,22.5,7.4,85.3,NA,NA,NA,NA,NA,NA,NA,10,12,0.62,6.005769349,0.2,NA,22.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3
QPB,37906,2020-06-02,718,11,22.4,7.42,85,8.34,110,0.48,7.03,0.29,4.33,5.79,5,9,0.97,5.988161273,0.25,NA,22.51,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8
QPB,37924,2020-06-09,1226,10,22.7,7.43,86.4,8.35,112,0.52,7.01,0.32,3.86,5.02,6,16,0.85,4.297977798,0.17,NA,22.34,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4
QPB,37942,2020-06-16,1101,10,23.3,7.33,85.6,8.7,130,0.51,7.16,0.29,3.48,5.08,8,6,0.53,5.070831168,0.22,NA,23.39,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35
QPB,37960,2020-06-25,810,10,23.3,7.49,84.8,8.54,100,0.53,7.04,0.32,4.21,5.77,6,16,1.21,5.198210532,0.21,NA,21.96,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31
QPB,37978,2020-06-30,915,11,23.3,7.54,80.9,8.23,103,0.55,6.68,0.28,3.4,4.35,12,36,1.3,4.085440783,0.12,NA,21.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,3.84
QPB,37996,2020-07-07,940,13.5,23.1,7.65,81.1,13.98,157,0.99,10.71,0.74,4.67,5.84,5,11,1.45,3.156112171,0.18,NA,20.62,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68
QPB,38014,2020-07-14,1125,12,23.5,7.32,69.8,8.23,83,0.57,6.18,0.3,2.59,3.7,NA,11,0.94,3.167356817,0.09,NA,18.93,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,3.62
QPB,38032,2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,38050,2020-07-28,1012,19,23.2,7.21,47.5,6.93,35,0.6,5.1,0.25,2.26,3.18,5,10,2.75,2.597685284,0.16,NA,14.06,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04
QPB,38068,2020-08-04,1001,15,23.3,7.22,57.6,17.38,55,0.8,10.63,0.53,2.61,3.7,10,6,0.98,2.325758778,0.14,NA,19.33,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16
QPB,38086,2020-08-11,1039,13.5,23.2,7.32,70.2,9.34,63,0.51,7.13,0.32,2.99,4.14,NA,8,0.64,3.479877075,0.11,NA,21.91,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.06
QPB,38104,2020-08-18,1002,13,23.5,7.33,73.5,8.35,79,0.46,6.69,0.3,3.17,4.24,9,9,0.55,4.496143243,0.14,NA,21.84,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5
QPB,38122,2020-08-25,1138,16,23.1,7.28,51.1,7.43,49,0.52,6.09,0.32,2.4,2.79,13,16,1.29,3.264315019,0.09,NA,17.19,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11
QPB,38140,2020-09-01,1108,31,23.3,6.97,41.5,7.59,30,0.66,5.23,0.33,1.88,2.55,9,21,4.4,1.273770127,0.18,NA,10.87,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8
QPB,38158,2020-09-09,909,24,23,7.09,46,6.47,47,0.58,4.9,0.24,1.96,2.61,8,25,2.8,1.799252628,0.18,NA,14.25,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24
QPB,38176,2020-09-15,1118,15,23.3,7.26,60.1,7.29,92,0.46,6.59,0.34,3.4,4.93,NA,8,1.06,2.701110467,0.17,NA,19.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06
QPB,38194,2020-09-22,959,13,23,7.29,51.2,8.22,95,0.47,6.62,0.24,4.13,5.86,NA,10,0.64,2.679378823,0.18,NA,21.43,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,1.61
QPB,38212,2020-09-29,1037,16.5,22.9,7.18,50.7,5.64,54,0.46,5.45,0.26,3.05,3.92,NA,17,2.05,2.238146561,0.19,NA,17.1,0.14,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,4.31
QPB,38230,2020-10-06,1040,17,22.6,7.18,56.5,8.07,89,0.47,6.3,0.31,2.83,4,NA,25,1.1,2.765282776,0.17,NA,18.47,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.92
QPB,38248,2020-10-13,1009,14,22.8,7.3,71.1,8.01,111,0.49,6.24,0.27,3.23,4.3,NA,6,0.86,3.067278841,0.16,NA,21.7,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.6
QPB,38266,2020-10-20,1003,NA,22.4,7.15,53.5,7.9,109,0.5,6.14,0.27,2.93,4.08,NA,4,0.92,2.870757936,0.18,NA,20.79,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.17
QPB,38284,2020-10-27,954,NA,22.7,7.11,44.1,NA,NA,NA,NA,NA,NA,NA,NA,8,3.84,2.099359208,0.22,NA,13.43,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,13.45
QPB,38302,2020-11-04,1213,14,22.5,7.23,63.6,8.64,124,0.39,6.36,0.27,3.13,4.55,NA,10,0.84,2.96197926,0.17,NA,21.35,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.39
QPB,38320,2020-11-10,1137,26,22.3,7.05,38.6,5.64,77,0.53,4.22,0.29,1.57,2.03,6,7,2.85,2.17126683,0.17,NA,10.37,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.47
QPB,38338,2020-11-17,1103,16,22.1,7.13,66.8,7.97,122,0.45,6.06,0.35,2.35,2.81,NA,9,1.18,3.205544731,0.17,NA,19.44,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.18
QPB,38356,2020-11-24,1205,16,22.1,7.15,60,7.9,111,0.46,5.83,0.29,2.6,3.79,NA,7,0.86,2.189391222,0.15,NA,18.49,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.68
QPB,38374,2020-12-01,1229,15,21.6,7.22,67.9,7.95,152,0.45,6.43,0.34,3.35,5.13,NA,10,0.73,3.935894343,0.18,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,1.59
QPB,38392,2020-12-08,1152,14,21.5,7.32,75.7,7.43,115,0.41,5.73,0.24,2.87,3.94,19,13,0.66,3.673093863,0.15,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07
QPB,38410,2020-12-15,1151,15,21.4,7.25,66.7,NA,NA,NA,NA,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
QPB,38428,2020-12-22,1118,16,21.5,7.33,62,7.73,134,0.51,5.74,0.28,2.95,3.74,7,7,1.24,3.281190341,0.17,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93
QPB,38446,2020-12-29,1226,17,21.3,7.34,55.7,6.99,101,0.5,5.25,0.26,2.56,3.32,7,10,1.87,2.599283806,0.24,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2
