Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Turbidity,PR_Remarks
33485,Q1,9/1/2015,858,0.89,24.8,7.69,100.1,NA,
33486,Q2,9/1/2015,854,NA,NA,NA,NA,NA,Dry
33487,Q3,9/1/2015,844,0.96,24.2,7.31,94.2,NA,
33488,RS,9/1/2015,1019,7.9,26.3,7.49,102.6,NA,
33492,QS,9/8/2015,800,3.58,23,7.08,55,NA,
33493,QP,9/8/2015,830,1.34,22.5,6.69,89.4,NA,
33494,QT1,9/8/2015,820,NA,22.5,7.29,120.9,NA,
33495,RES4,9/8/2015,1250,3.79,28.5,7.47,103.3,NA,
33498,QG,9/8/2015,1230,NA,22,6.49,49.4,NA,
33499,RI,9/8/2015,1300,1.07,22.9,7.11,63.8,NA,
33500,MPR,9/8/2015,1015,1.56,25.2,7.64,101,NA,
33501,Q1,9/8/2015,847,1.03,24.6,7.61,90,NA,
33502,Q2,9/8/2015,839,NA,NA,NA,NA,NA,
33503,Q3,9/8/2015,833,1.02,24.1,7.49,85.1,NA,
33504,RS,9/8/2015,1025,8.05,25.9,7.51,112.1,NA,
33508,QS,9/15/2015,825,3.3,23,7.26,59.3,NA,
33509,QP,9/15/2015,840,1.35,23,6.91,103.8,NA,
33510,QT1,9/15/2015,850,NA,22.5,7.53,129.3,NA,
33511,RES4,9/15/2015,1220,3.62,28,7.57,106.6,NA,
33514,QG,9/15/2015,1300,NA,21.8,6.55,50.9,NA,
33515,RI,9/15/2015,1320,1.12,22.2,6.88,64,NA,
33516,MPR,9/15/2015,948,1.51,25.6,7.5,105.8,NA,
33517,Q1,9/15/2015,828,0.01,24.6,7.62,99.2,NA,
33518,Q2,9/15/2015,824,NA,NA,NA,NA,NA,Dry
33519,Q3,9/15/2015,816,1,24.2,7.24,92.4,NA,
33520,RS,9/15/2015,957,7.92,26,7.46,110.7,NA,
33524,QS,9/22/2015,730,3.1,22,7.2,59.07,NA,
33525,QP,9/22/2015,810,1.3,23,6.95,105.3,NA,
33526,QT1,9/22/2015,800,NA,22.5,7.35,135.7,NA,
33527,RES4,9/22/2015,1125,3.7,26,7.46,84.72,NA,
33530,QG,9/22/2015,1300,NA,21.8,6.55,50.9,NA,
33531,RI,9/22/2015,1320,1.12,22.2,6.88,64,NA,
33532,MPR,9/22/2015,948,1.6,24.2,7.42,75.5,NA,
33533,Q1,9/22/2015,843,0.9,24.1,7.66,84.5,NA,
33534,Q2,9/22/2015,,NA,NA,NA,NA,NA,Dry
33535,Q3,9/22/2015,827,1.06,23.8,7.11,75.3,NA,
33536,RS,9/22/2015,1000,8.12,24.7,7.38,71.2,NA,
33540,QS,9/29/2015,755,2.8,23,7.27,60.96,NA,
33541,QP,9/29/2015,820,1.3,22.5,6.95,110.6,NA,
33542,QT1,9/29/2015,815,NA,23,7.59,144.3,NA,
33543,RES4,9/29/2015,1050,3.5,26,7.7,111.3,NA,
33546,QG,9/29/2015,1200,NA,21.8,6.87,48.2,NA,
33547,RI,9/29/2015,1100,1.05,21.6,6.83,63.9,NA,
33548,MPR,9/29/2015,942,1.27,24.8,7.48,101.1,NA,
33549,Q1,9/29/2015,837,0.89,24.5,7.6,98.1,NA,
33550,Q2,9/29/2015,833,NA,NA,NA,NA,NA,Dry
33551,Q3,9/29/2015,825,0.96,24,7.28,89.7,NA,
33552,RS,9/29/2015,953,7.89,25.8,7.38,106.3,NA,
33556,QS,10/6/2015,740,2.88,23,7.09,60.77,NA,
33557,QP,10/6/2015,815,1.27,23,6.79,111.7,NA,
33558,QT1,10/6/2015,805,NA,23,7.51,143.8,NA,
33559,RES4,10/6/2015,1110,3.56,27.5,7.58,94.12,NA,
33562,QG,10/6/2015,1445,NA,22.2,6.97,45.1,NA,
33563,RI,10/6/2015,1400,1.24,22.5,6.7,56.9,NA,
33564,MPR,10/6/2015,1039,1.25,25.7,7.55,97.5,NA,
33565,Q1,10/6/2015,901,0.85,25,7.58,99,NA,
33566,Q2,10/6/2015,848,NA,NA,NA,NA,NA,Dry
33567,Q3,10/6/2015,841,0.96,24.2,7.43,87.9,NA,
33568,RS,10/6/2015,1048,7.89,26.6,7.34,97.4,NA,
33572,QS,10/13/2015,805,4.08,22.5,7.08,56.64,NA,
33573,QP,10/13/2015,855,1.36,23,6.72,92.29,NA,
33574,QT1,10/13/2015,825,NA,23,7.33,122.6,NA,
33575,RES4,10/13/2015,1225,NA,26.5,7.19,64.61,NA,Gage:The chart was removed.
33578,QG,10/13/2015,1100,NA,22.5,6.95,45.6,NA,
33579,RI,10/13/2015,1200,1.24,22.3,6.95,48,NA,
33580,MPR,10/13/2015,946,2.28,24.8,7.46,76.5,NA,
33581,Q1,10/13/2015,840,0.92,24.6,7.64,86,NA,
33582,Q2,10/13/2015,836,NA,NA,NA,NA,NA,Dry
33583,Q3,10/13/2015,831,1.09,24.3,7.46,82.5,NA,
33584,RS,10/13/2015,958,7.93,26.2,7.37,110.7,NA,
33588,QS,10/20/2015,750,3.3,22,7.02,56.94,NA,
33589,QP,10/20/2015,810,1.25,22.5,6.72,101.6,NA,
33590,QT1,10/20/2015,817,NA,22.5,7.39,127.2,NA,
33591,RES4,10/20/2015,1200,NA,25,7.89,86.07,NA,Gage:The chart was removed.
33594,QG,10/20/2015,1030,NA,21.9,7.4,46,NA,
33595,RI,10/20/2015,1045,1.2,22,7.02,57.8,NA,
33596,MPR,10/20/2015,928,1.41,23.9,7.6,89.2,NA,
33597,Q1,10/20/2015,819,0.84,24.1,7.68,95.9,NA,
33598,Q2,10/20/2015,816,NA,NA,NA,NA,NA,Dry
33599,Q3,10/20/2015,809,0.98,23.8,7.45,86.8,NA,
33600,RS,10/20/2015,939,NA,25.1,7.42,116.2,NA,
33604,QS,10/27/2015,805,3.6,22,7.14,54.69,NA,
33605,QP,10/27/2015,830,1.28,22,6.82,91.41,NA,
33606,QT1,10/27/2015,820,NA,22.5,7.41,125.8,NA,
33607,RES4,10/27/2015,1200,NA,25,7.43,74.23,NA,Gage:The chart was removed.
33610,QG,10/27/2015,1100,NA,22.5,6.95,45.6,NA,
33611,RI,10/27/2015,1200,1.24,22.3,6.95,48,NA,
33612,MPR,10/27/2015,941,1.44,23.4,7.42,76.8,NA,
33613,Q1,10/27/2015,836,0.96,23.8,7.1,65.6,NA,
33614,Q2,10/27/2015,820,0.4,23.7,6.95,51.7,NA,
33615,Q3,10/27/2015,812,1.16,23,7.14,64.7,NA,
33616,RS,10/27/2015,951,8.26,24,7.35,69.4,NA,
33620,QS,11/3/2015,755,4.08,22,7.11,52.2,NA,
33621,QP,11/3/2015,825,1.53,22,6.93,74.4,NA,
33622,QT1,11/3/2015,817,NA,22,7.24,118.5,NA,
33623,RES4,11/3/2015,,NA,NA,NA,NA,NA,"NO SAMPLE, NO VEHICLE"
33626,QG,11/3/2015,,NA,21.4,6.59,47,NA,
33627,RI,11/3/2015,1200,1.15,23.4,6.45,54,NA,
33628,MPR,11/3/2015,1028,1.73,24.4,7.5,84,NA,
33629,Q1,11/3/2015,835,1,24.2,7.5,73,NA,
33630,Q2,11/3/2015,823,0.49,24,7.07,59.1,NA,
33631,Q3,11/3/2015,815,1.16,23.5,7.49,71.8,NA,
33632,RS,11/3/2015,1038,8.13,25.1,7.4,97.6,NA,
33636,QS,11/10/2015,815,3.82,22,7.11,52.2,NA,
33637,QP,11/10/2015,840,1.36,22,7.02,80.2,NA,
33638,QT1,11/10/2015,830,NA,22,7.31,126.2,NA,
33639,RES4,11/10/2015,1230,NA,25.5,7.45,127.3,NA,No Gage
33642,QG,11/10/2015,,NA,21.6,6.78,47.6,NA,
33643,RI,11/10/2015,1200,1.16,21.9,6.42,58.4,NA,
33644,MPR,11/10/2015,944,1.57,24.4,7.62,92.9,NA,
33645,Q1,11/10/2015,902,0.92,24.1,7.57,84.8,NA,
33646,Q2,11/10/2015,856,NA,NA,NA,NA,NA,Cond. Dry
33647,Q3,11/10/2015,844,1.1,23.7,7.41,82.4,NA,
33648,RS,11/10/2015,955,8.08,24.9,7.41,102.5,NA,
33652,QS,11/17/2015,805,4.4,21,6.96,48.5,NA,
33653,QP,11/17/2015,830,1.58,22,6.86,49.5,NA,
33654,QT1,11/17/2015,825,NA,22,7.09,120.2,NA,
33655,RES4,11/17/2015,1210,NA,24,7.13,61.2,NA,No Gage
33658,QG,11/17/2015,1330,NA,21.4,6.44,47.2,NA,
33659,RI,11/17/2015,1420,1.18,22.1,6.38,58.2,NA,
33660,MPR,11/17/2015,1008,1.95,23.3,7.31,61.6,NA,
33661,Q1,11/17/2015,850,0.95,23.7,7.31,78.8,NA,
33662,Q2,11/17/2015,839,0.39,23.7,7,59.6,NA,
33663,Q3,11/17/2015,832,1.18,23.2,7.4,74.8,NA,
33664,RS,11/17/2015,1019,8.28,24,7.47,65.9,NA,
33668,QS,11/24/2015,755,3.5,21,6.92,53.6,NA,
33669,QP,11/24/2015,830,1.28,22,6.89,86.4,NA,
33670,QT1,11/24/2015,820,NA,22,7.23,136.6,NA,
33671,RES4,11/24/2015,1210,NA,24,7.34,92.5,NA,No Gage
33674,QG,11/24/2015,1115,NA,21,6.46,48.5,NA,
33675,RI,11/24/2015,1145,1.13,21.5,6.52,60.5,NA,
33676,MPR,11/24/2015,948,1.57,23,7.55,91.8,NA,
33677,Q1,11/24/2015,829,0.91,23.2,7.46,88.5,NA,
33678,Q2,11/24/2015,822,0.37,23.2,6.66,68.3,NA,
33679,Q3,11/24/2015,814,1.09,22.7,7.29,82.6,NA,
33680,RS,11/24/2015,958,8.08,23.6,7.41,86.3,NA,
33684,QS,12/1/2015,755,4.02,21,6.8,49,NA,
33685,QP,12/1/2015,822,1.42,21.5,6.85,74.8,NA,
33686,QT1,12/1/2015,815,NA,22,7.12,113.5,NA,
33687,RES4,12/1/2015,1215,NA,24.5,7.3,82.8,NA,No Gage
33690,QG,12/1/2015,1145,NA,21.2,6.36,46.2,NA,
33691,RI,12/1/2015,1215,1.17,21.4,6.25,53.3,NA,
33692,MPR,12/1/2015,954,1.73,23.4,7.38,84,NA,
33693,Q1,12/1/2015,842,0.92,23.6,7.34,91.4,NA,
33694,Q2,12/1/2015,822,0.42,23.4,6.95,62.9,NA,
33695,Q3,12/1/2015,815,1.1,23,7.06,62.8,NA,
33696,RS,12/1/2015,1003,8.2,23.9,7.33,86.1,NA,
33700,QS,12/8/2015,800,4.1,20.5,7.2,49.6,NA,
33701,QP,12/8/2015,825,1.52,21,7.04,71.3,NA,
33702,QT1,12/8/2015,818,NA,21.5,7.39,101,NA,
33703,RES4,12/8/2015,1215,NA,24,7.28,99.7,NA,No Gage
33706,QG,12/8/2015,1030,NA,21,6.33,45.1,NA,
33707,RI,12/8/2015,1100,1.36,21.1,6.25,47.7,NA,
33708,MPR,12/8/2015,1053,2.75,23,7.52,78.3,NA,
33709,Q1,12/8/2015,852,1.05,23.1,7.63,78.6,NA,
33710,Q2,12/8/2015,842,0.69,23.2,7.81,64.3,NA,
33711,Q3,12/8/2015,836,1.35,22.9,7.29,71.8,NA,
33712,RS,12/8/2015,1003,8.17,23.5,7.84,82.6,NA,
33716,QS,12/15/2015,805,3.6,21,7.02,55.3,NA,
33717,QP,12/15/2015,840,1.32,21,7.05,86.7,NA,
33718,QT1,12/15/2015,831,NA,21,7.26,128.9,NA,
33719,RES4,12/15/2015,1250,NA,24,7.53,102.4,NA,No Gage
33722,QG,12/15/2015,1006,NA,20.8,6.6,42,NA,
33723,RI,12/15/2015,1025,1.14,20.9,6.46,52.5,NA,
33724,MPR,12/15/2015,932,1.46,22.7,7.75,97.6,NA,
33725,Q1,12/15/2015,824,0.94,22.8,7.66,100.6,NA,
33726,Q2,12/15/2015,810,0.46,22.9,7.22,74.7,NA,
33727,Q3,12/15/2015,803,1.09,22.6,7.4,86.4,NA,
33728,RS,12/15/2015,942,8.03,23.1,7.76,94.9,NA,
33732,QS,12/22/2015,805,3.7,21,6.83,53.5,NA,
33733,QP,12/22/2015,832,1.34,21,6.86,84.9,NA,
33734,QT1,12/22/2015,840,NA,21,7.41,129,NA,
33735,RES4,12/22/2015,1215,NA,24,7.43,82.1,NA,No Gage
33738,QG,12/22/2015,,NA,NA,NA,NA,NA,
33739,RI,12/22/2015,1200,NA,NA,NA,NA,NA,
33740,MPR,12/22/2015,942,1.52,22.8,7.59,74.5,NA,
33741,Q1,12/22/2015,829,0.91,22.9,7.8,99.9,NA,
33742,Q2,12/22/2015,814,0.4,22.9,7.18,74.6,NA,
33743,Q3,12/22/2015,800,1.1,22.6,7.45,84.2,NA,
33744,RS,12/22/2015,1052,8.05,23.3,7.57,88.9,NA,
33748,QS,12/29/2015,1023,3.98,20.5,7.09,53.6,NA,
33749,QP,12/29/2015,1045,1.42,20.5,7.04,79.1,NA,
33750,QT1,12/29/2015,1040,NA,20.5,7.31,122.2,NA,
33751,RES4,12/29/2015,1220,NA,23.5,7.42,74.6,NA,No Gage
33754,QG,12/29/2015,,NA,NA,NA,NA,NA,N/S
33755,RI,12/29/2015,1200,NA,NA,NA,NA,NA,N/S
33756,MPR,12/29/2015,1000,1.6,22.5,7.69,85.3,NA,
33757,Q1,12/29/2015,827,0.94,22.6,7.65,97.9,NA,
33758,Q2,12/29/2015,820,0.4,22.6,7.23,77.7,NA,
33759,Q3,12/29/2015,811,1.1,22.2,7.07,91.3,NA,
33760,RS,12/29/2015,110,8.02,23,7.71,95.6,NA,
33764,QS,1/5/2016,750,3.8,19.5,6.9,54.3,NA,
33765,QP,1/5/2016,820,1.34,20,6.77,80.8,NA,
33766,QPA2,1/5/2016,850,22,20,6.31,86.3,NA,(in cm)
33767,QPB2,1/5/2016,835,13,20,6.43,76.2,NA,(in cm)
33768,QT1,1/5/2016,810,NA,20,7.14,123.8,NA,
33769,RES4,1/5/2016,1145,NA,23,7.08,88.1,NA,
33772,QG,1/5/2016,,NA,NA,NA,NA,NA,
33773,RI,1/5/2016,1200,NA,NA,NA,NA,NA,
33774,MPR,1/5/2016,938,1.53,21.7,7.65,86.3,NA,
33775,Q1,1/5/2016,835,0.94,20.4,7.57,99.2,NA,
33776,Q2,1/5/2016,829,0.4,22.3,7.14,78.6,NA,
33777,Q3,1/5/2016,820,1.09,22.1,7.46,85.8,NA,
33778,RS,1/5/2016,949,8.03,22.5,7.69,97.6,NA,
33782,QS,1/12/2016,755,3.58,19,6.83,56.2,NA,
33783,QP,1/12/2016,825,1.33,20,6.87,89,NA,
33784,QPA2,1/12/2016,842,20,20,6.42,97.2,NA,Gage in cm
33785,QPB2,1/12/2016,833,11,20,6.53,83.4,NA,Gage in cm
33786,QT1,1/12/2016,815,NA,20,7.39,133.6,NA,
33787,RES4,1/12/2016,1220,NA,23,7.42,99.5,NA,
33790,QG,1/12/2016,1215,NA,20.4,6.47,42.6,NA,
33791,RI,1/12/2016,1305,1.13,20.9,6.47,53.8,NA,
33792,MPR,1/12/2016,946,1.39,21.9,7.66,100.5,NA,
33793,Q1,1/12/2016,835,0.93,22.4,7.62,101.5,NA,
33794,Q2,1/12/2016,822,0.38,22.3,7.08,83.1,NA,
33795,Q3,1/12/2016,814,1.08,22.1,7.44,88.3,NA,
33796,RS,1/12/2016,1001,7.97,22.4,7.53,111.1,NA,
33800,QS,1/19/2016,750,3.3,20,6.97,60.2,NA,
33801,QP,1/19/2016,820,1.3,21,6.96,96.4,NA,
33802,QPA2,1/19/2016,840,19,20,6.53,105.6,NA,Gage in cm
33803,QPB2,1/19/2016,830,9,20,6.75,90.8,NA,Gage in cm
33804,QT1,1/19/2016,810,NA,21,7.48,142.8,NA,
33805,RES4,1/19/2016,1155,NA,23,7.71,109.6,NA,
33808,QG,1/19/2016,1412,NA,20.3,6.6,43.7,NA,
33809,RI,1/19/2016,1444,1.12,20.7,6.51,54.8,NA,
33810,MPR,1/19/2016,939,1.33,22.4,7.71,105.7,NA,
33811,Q1,1/19/2016,831,0.93,22.6,7.65,103.7,NA,
33812,Q2,1/19/2016,823,0.35,22.3,7.15,88.6,NA,
33813,Q3,1/19/2016,818,1.07,22.2,7.25,99.6,NA,
33814,RS,1/19/2016,,7.95,NA,7.54,123.7,NA,
33818,QS,1/26/2016,800,3.46,20,6.96,58.7,NA,
33819,QP,1/26/2016,830,1.3,20,6.92,94.2,NA,
33820,QPA2,1/26/2016,850,20,20,6.54,102,NA,Gage in cm
33821,QPB2,1/26/2016,840,10,20,6.59,88.6,NA,Gage in cm
33822,QT1,1/26/2016,820,NA,20.5,7.23,141.3,NA,
33823,RES4,1/26/2016,1155,NA,23,7.69,104.1,NA,
33826,QG,1/26/2016,945,NA,20.2,6.57,43.4,NA,
33827,RI,1/26/2016,1045,1.12,20.3,6.64,54.8,NA,
33828,MPR,1/26/2016,1043,1.36,22.1,7.7,98.6,NA,
33829,Q1,1/26/2016,905,0.92,22.4,7.59,101,NA,
33830,Q2,1/26/2016,858,0.36,22.2,7.25,86.5,NA,
33831,Q3,1/26/2016,853,1.09,22.1,7.08,90.3,NA,
33832,RS,1/26/2016,1055,8,22.6,7.49,108.3,NA,
33836,QS,2/2/2016,750,3.3,19,6.84,60.6,NA,
33837,QP,2/2/2016,820,1.3,20,7.05,99.5,NA,
33838,QPA2,2/2/2016,840,19,20,6.61,108.7,NA,Gage in cm
33839,QPB2,2/2/2016,830,8,20,6.73,91.9,NA,Gage in cm
33840,QT1,2/2/2016,810,NA,20,7.36,146.5,NA,
33841,RES4,2/2/2016,,NA,NA,NA,NA,NA,No Sample
33844,QG,2/2/2016,1007,NA,20,6.63,43.6,NA,
33845,RI,2/2/2016,1032,1.09,20,6.63,56.4,NA,
33846,MPR,2/2/2016,917,1.33,21.8,7.73,101.4,NA,
33847,Q1,2/2/2016,845,0.91,22.2,7.42,103.5,NA,
33848,Q2,2/2/2016,838,NA,NA,NA,NA,NA,N/S
33849,Q3,2/2/2016,827,1.04,21.9,7.28,92.2,NA,
33850,RS,2/2/2016,928,7.95,22.3,7.75,139,NA,
33854,QS,2/9/2016,800,2.99,20,7.25,61.4,NA,
33855,QP,2/9/2016,830,1.3,20.5,7.18,98.9,NA,
33856,QPA2,2/9/2016,845,18,20.5,6.7,108.7,NA,Gage in cm
33857,QPB2,2/9/2016,840,8,20.5,6.83,92.2,NA,Gage in cm
33858,QT1,2/9/2016,820,NA,20.5,7.36,146.3,NA,
33859,RES4,2/9/2016,1210,NA,24,7.63,105.1,NA,
33862,QG,2/9/2016,1045,NA,20.3,6.53,43.9,NA,
33863,RI,2/9/2016,1145,1.09,20.6,6.57,57,NA,
33864,MPR,2/9/2016,848,1.26,22.7,7.72,107.2,NA,
33865,Q1,2/9/2016,823,0.9,22.6,7.38,102.1,NA,
33866,Q2,2/9/2016,817,NA,NA,NA,NA,NA,
33867,Q3,2/9/2016,812,1.03,22.1,7.38,93.1,NA,
33868,RS,2/9/2016,957,7.95,23.4,7.64,134.2,NA,
33872,QS,2/16/2016,820,3.76,20,6.95,58.6,NA,
33873,QP,2/16/2016,837,1.4,20,6.93,94.4,NA,
33874,QPA2,2/16/2016,910,17,20,6.41,99.3,NA,Gage in cm
33875,QPB2,2/16/2016,905,12,20,6.54,88.5,NA,Gage in cm
33876,QT1,2/16/2016,855,NA,20,7.06,139.5,NA,
33877,RES4,2/16/2016,1225,NA,24,7.2,87.1,NA,
33880,QG,2/16/2016,1148,NA,20.1,6.64,44.7,NA,
33881,RI,2/16/2016,1212,1.14,20.3,6.57,54.9,NA,
33882,MPR,2/16/2016,926,1.48,22.2,7.74,74.6,NA,
33883,Q1,2/16/2016,828,0.97,22.3,7.74,86.7,NA,
33884,Q2,2/16/2016,821,0.45,22.1,7.46,84,NA,
33885,Q3,2/16/2016,816,1.1,22,7.15,86.9,NA,
33886,RS,2/16/2016,936,8.05,23.2,7.7,115.8,NA,
33890,QS,2/23/2016,1000,3.8,19,6.88,54.7,NA,
33891,QP,2/23/2016,1045,1.39,20,6.89,82.3,NA,
33892,QPA2,2/23/2016,1105,15,20,6.53,82.3,NA,Gage in cm
33893,QPB2,2/23/2016,1055,13,20,6.53,75.6,NA,Gage in cm
33894,QT1,2/23/2016,1030,NA,20,7.13,126.7,NA,
33895,RES4,2/23/2016,1245,NA,24,7.37,77.9,NA,
33898,QG,2/23/2016,,NA,19.8,5.76,46,NA,
33899,RI,2/23/2016,210,NA,20.2,5.84,55,NA,
33900,MPR,2/23/2016,1002,1.55,22.2,7.62,86.1,NA,
33901,Q1,2/23/2016,831,0.9,22.3,7.41,94.5,NA,
33902,Q2,2/23/2016,,NA,NA,NA,NA,NA,Dry
33903,Q3,2/23/2016,819,1.06,22,7.49,86.4,NA,
33904,RS,2/23/2016,1013,8.02,23.2,7.58,96.6,NA,
33908,QS,3/1/2016,810,3.54,20,7.24,57.2,NA,
33909,QP,3/1/2016,840,1.3,20,7.17,95.9,NA,
33910,QPA2,3/1/2016,859,13,20,6.65,104.7,NA,Gage in cm
33911,QPB2,3/1/2016,850,10,20,6.84,88.6,NA,Gage in cm
33912,QT1,3/1/2016,830,NA,20,7.54,144.4,NA,
33913,RES4,3/1/2016,1215,NA,22.2,7.55,84.4,NA,
33916,QG,3/1/2016,1305,NA,20.1,6.51,44.4,NA,
33917,RI,3/1/2016,1340,1.14,21.1,6.44,55.1,NA,
33918,MPR,3/1/2016,934,1.66,22.2,7.55,86.6,NA,
33919,Q1,3/1/2016,821,0.9,23.4,7.37,97.4,NA,
33920,Q2,3/1/2016,816,NA,NA,NA,NA,NA,Dry
33921,Q3,3/1/2016,810,NA,22.1,7.29,89.9,NA,
33922,RS,3/1/2016,943,NA,23.4,7.63,109.7,NA,
33926,QS,3/8/2016,805,4.4,19.5,6.54,47.2,NA,
33927,QP,3/8/2016,835,1.55,20,6.73,73,NA,
33928,QPA2,3/8/2016,900,22,20,6.57,62.6,NA,Gage in cm
33929,QPB2,3/8/2016,850,20,20,6.78,67.9,NA,Gage in cm
33930,QT1,3/8/2016,825,NA,20,7.12,118.7,NA,
33931,RES4,3/8/2016,1235,NA,22.5,7.18,78.1,NA,Flooded
33934,QG,3/8/2016,1327,NA,19.9,6.48,42.3,NA,
33935,RI,3/8/2016,1359,2.1,20.1,6.03,39.7,NA,
33936,MPR,3/8/2016,1006,1.95,22,7.47,79.5,NA,
33937,Q1,3/8/2016,832,0.97,22.3,7.55,77.5,NA,
33938,Q2,3/8/2016,818,0.44,22.1,7.24,65.4,NA,
33939,Q3,3/8/2016,808,1.17,21.9,7.17,75.6,NA,
33940,RS,3/8/2016,1016,8.26,22.6,7.51,67.4,NA,
33944,QS,3/15/2016,825,4.5,19.5,6.79,47.8,NA,
33945,QP,3/15/2016,855,1.64,20,6.88,70.6,NA,
33946,QPA2,3/15/2016,925,24,20,6.51,76.8,NA,Gage in cm
33947,QPB2,3/15/2016,915,21,20,7,65.4,NA,Gage in cm
33948,QT1,3/15/2016,845,NA,20,7.22,105.5,NA,
33949,RES4,3/15/2016,1230,NA,23,7.1,68.6,NA,
33952,QG,3/15/2016,1129,NA,20,6.26,44.8,NA,
33953,RI,3/15/2016,1155,1.3,20.3,6.36,47.4,NA,
33954,MPR,3/15/2016,923,2.28,21.8,7.5,68.1,NA,
33955,Q1,3/15/2016,830,1,22.2,7.55,74.2,NA,
33956,Q2,3/15/2016,825,0.76,21.9,7.48,70.1,NA,
33957,Q3,3/15/2016,818,1.27,21.7,7.48,71.8,NA,
33958,RS,3/15/2016,933,8.31,22.6,7.73,63.9,NA,
33962,QS,3/22/2016,740,3.6,20,6.86,57.6,NA,
33963,QP,3/22/2016,815,1.34,20,6.95,88.3,NA,
33964,QPA2,3/22/2016,835,15,20,6.52,96.2,NA,Gage in cm
33965,QPB2,3/22/2016,825,12,20,7.14,83.9,NA,Gage in cm
33966,QT1,3/22/2016,805,NA,20.5,7.33,130.8,NA,
33967,RES4,3/22/2016,1135,NA,24,7.3,92.8,NA,
33970,QG,3/22/2016,1051,NA,20.2,6.75,53,NA,
33971,RI,3/22/2016,1116,1.15,20.7,6.95,66.5,NA,
33972,MPR,3/22/2016,947,1.45,22.7,7.63,99,NA,
33973,Q1,3/22/2016,818,0.03,22.5,7.74,102.3,NA,
33974,Q2,3/22/2016,809,0.38,22.2,7.44,85.9,NA,
33975,Q3,3/22/2016,802,1.07,22,7.05,88.6,NA,
33976,RS,3/22/2016,957,8.02,23.5,7.78,98.2,NA,
33980,QS,3/29/2016,805,3.51,20,7.04,59.36,NA,
33981,QP,3/29/2016,845,1.39,20,6.96,92.22,NA,
33982,QPA2,3/29/2016,905,17,20,6.44,97.83,NA,Gage in cm
33983,QPB2,3/29/2016,855,13,20,6.66,88.51,NA,Gage in cm
33984,QT1,3/29/2016,835,NA,20,7.38,130.7,NA,
33985,RES4,3/29/2016,1210,NA,24,7.52,97.27,NA,
33988,QG,3/29/2016,1113,NA,19.9,6.81,53.1,NA,
33989,RI,3/29/2016,1132,1.22,20.1,6.77,64.1,NA,
33990,MPR,3/29/2016,938,1.42,22.2,7.7,99.5,NA,
33991,Q1,3/29/2016,838,0.94,22.1,7.57,101.3,NA,
33992,Q2,3/29/2016,831,0.4,21.9,7.14,88.1,NA,
33993,Q3,3/29/2016,825,1.09,22,7.19,89.7,NA,
33994,RS,3/29/2016,947,8.05,22.9,7.67,111,NA,
33998,QS,4/5/2016,800,3.78,20,6.95,53.45,NA,
33999,QP,4/5/2016,835,1.38,20,7,86.55,NA,
34000,QPA2,4/5/2016,850,16,20,6.57,86.54,NA,Gage in cm
34001,QPB2,4/5/2016,845,14,20,6.71,81.32,NA,Gage in cm
34002,QT1,4/5/2016,820,NA,20,7.43,131.9,NA,
34003,RES4,4/5/2016,1250,NA,24,7.38,44.17,NA,
34006,QG,4/5/2016,1214,NA,20.2,6.75,53,NA,
34007,RI,4/5/2016,1248,1.18,20.9,6.63,62.2,NA,
34008,MPR,4/5/2016,920,1.74,22.3,7.68,86.4,NA,
34009,Q1,4/5/2016,808,0.94,22.4,7.61,98.4,NA,
34010,Q2,4/5/2016,800,0.44,22.3,7.52,78.8,NA,
34011,Q3,4/5/2016,751,1.12,22.1,7.16,83.7,NA,
34012,RS,4/5/2016,930,8.11,23.2,7.82,84.9,NA,
34016,QS,4/12/2016,755,4.02,20,6.92,50.64,NA,
34017,QP,4/12/2016,822,1.43,20.5,7,81.43,NA,
34018,QPA2,4/12/2016,845,16,20,6.5,89.41,NA,Gage in cm
34019,QPB2,4/12/2016,836,16,21,6.71,76.48,NA,Gage in cm
34020,QT1,4/12/2016,816,NA,21,7.47,136.5,NA,
34021,RES4,4/12/2016,1150,NA,23,7.34,68.78,NA,
34024,QG,4/12/2016,1042,NA,22.4,6.73,53.7,NA,
34025,RI,4/12/2016,1211,1.18,20.9,6.72,61.7,NA,
34026,MPR,4/12/2016,955,1.93,22.7,7.54,75.8,NA,
34027,Q1,4/12/2016,824,1,22.7,7.62,75,NA,
34028,Q2,4/12/2016,817,0.5,22.5,7.65,67.5,NA,
34029,Q3,4/12/2016,812,1.24,22.3,7.09,69.8,NA,
34030,RS,4/12/2016,1004,8.35,23.2,7.13,61.5,NA,
34034,QS,4/19/2016,718,3.9,20,6.79,50.28,NA,
34035,QP,4/19/2016,733,1.4,20,6.93,85.71,NA,
34036,QPA2,4/19/2016,754,16,20.1,6.16,82.8,NA,Gage in cm
34037,QPB2,4/19/2016,800,14,20,6.59,79.74,NA,Gage in cm
34038,QT1,4/19/2016,744,NA,20.5,7.35,137.6,NA,
34039,RES4,4/19/2016,1108,NA,22,7.1,63.14,NA,
34042,QG,4/19/2016,1230,NA,20.1,6.77,38.4,NA,
34043,RI,4/19/2016,1300,NA,20.6,5.86,44.6,NA,N/D
34044,MPR,4/19/2016,1007,1.9,22,7.55,76.2,NA,
34045,Q1,4/19/2016,835,0.96,22.4,7.51,87.6,NA,
