Sample_ID,Code,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,ChlorideCode,NitrateCode,SulfateCode,SodiumCode,PotassiumCode,MagnesiumCode,CalciumCode,NH4Code,PO4Code,DOCCode,DICCode,TDNCode,SiO2Code,DONCode,TSS,Turbidity
QPA,35260,2017-08-08,1046,21,23.1,6.48,79.8,7.72,100,0.54,5.93,0.41,3.44,5.01,NA,11,1.36,3.390790405,0.13,NA,19.45,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.37,NA
QPA,35278,2017-08-15,855,26.5,23.2,6.41,67.1,6.87,140,0.89,5.34,0.51,2.27,3.59,11,25,2.38,2.570645407,0.21,NA,16.69,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77,NA
QPA,35296,2017-08-22,915,25,23.2,6.81,78.4,9,96,0.5,6.49,0.38,2.94,3.79,NA,19,0.92,3.284265653,0.15,NA,19.76,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.6,NA
QPA,35314,2017-08-29,1310,29,23,7.03,83.2,7.27,91,0.47,5.73,0.33,3,3.82,NA,NA,1,3.468193903,0.13,NA,20.19,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.9,NA
QPA,35332,2017-09-05,810,22,23.1,6.26,91.1,7.13,73,0.47,6.48,0.36,3.55,4.77,5,NA,0.93,4.375624152,0.13,NA,22.78,0.05,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,3.9,NA
QPA,35350,2017-09-12,900,23,23.2,6.76,81.1,7.14,42,0.49,6.1,0.53,2.65,3.6,NA,NA,1.14,3.430797703,0.1,NA,19.85,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.7,NA
QPA,35368,2017-09-18,1100,21.9,23.7,6.19,98.3,6.21,100,0.32,5.19,0.4,3.13,4.76,NA,18,0.77,3.686136869,0.12,NA,23.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,35386,2017-09-26,NA,NA,NA,NA,NA,8.43,150,1.21,8,1.22,2.76,4.57,NA,15,0.56,3.688283079,0.18,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPA,35404,2017-10-03,1225,24,23.7,7.05,106,12.48,177,0.95,7.77,1,3.19,3.73,5,NA,1.01,3.422359416,0.25,NA,19.73,0.07,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,8.4,NA
QPA,35422,2017-10-10,1150,24,23.6,6.5,103.3,12.31,388,0.98,7.48,1.26,3.54,4.45,NA,NA,1.35,2.960717997,0.43,NA,20.45,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,BDL,8.38,NA
QPA,35440,2017-10-17,940,34,23,6.85,74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,35458,2017-10-24,920,22,22.8,6.95,82.8,9.71,237,0.55,7.19,1.2,3.41,4,NA,NA,0.99,3.382805901,0.3,NA,22.1,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,6,NA
QPA,35476,2017-10-31,1015,21,22.9,7.07,88.7,9.75,109,0.56,7.3,1.11,3.7,4.66,NA,NA,1.39,3.710460579,0.18,NA,21.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,7.6,NA
QPA,35494,2017-11-07,1030,22,22.9,7.08,90.5,11.57,629,0.81,7.29,1.43,3.64,4.52,NA,6,2,3.262618158,0.68,NA,19.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.68,NA
QPA,35512,2017-11-14,1015,21,22.7,7.07,84.9,10.6,270,0.79,7.22,1.29,2.88,4.82,NA,9,1.41,3.533636385,0.33,NA,21.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13,NA
QPA,35530,2017-11-21,1030,19,22.7,7.06,87.1,9.89,353,0.68,7.51,1.12,3.07,4.93,NA,NA,1.04,3.945258923,0.37,NA,23.25,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,BDL,9.8,NA
QPA,35548,2017-11-28,1110,18,22.1,7.22,88.2,9.25,354,0.66,7.23,1.03,3.17,5.38,NA,NA,0.76,4.199692271,0.37,NA,24.3,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,BDL,10,NA
QPA,35566,2017-12-05,1050,22,22.4,7.12,95.6,11.81,1558,0.91,7.94,1.48,4.32,4.96,NA,10,2.56,2.959296795,2.43,NA,18.72,0.87,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,20,NA
QPA,35584,2017-12-12,1025,19,21.8,7.17,87.8,10.77,421,0.66,7.66,1.11,4.27,4.87,NA,5,1.96,4.36935005,0.54,NA,22.4,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,9.2,NA
QPA,35602,2017-12-19,1045,30,22.1,7.07,93,15.62,1199,1.3,8.87,1.79,3.24,4.12,NA,NA,5.61,1.737351843,2.14,NA,14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,43.75,NA
QPA,35620,2017-12-26,1402,24.5,22.1,7.2,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,35638,2018-01-02,1020,19,21.5,6.76,100.6,11.45,NA,0.66,7.81,1.06,3.31,5.01,NA,15,1.27,3.587278551,0.71,NA,21.59,0.71,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.6,NA
QPA,35656,2018-01-09,1040,19,21.4,7.23,88.6,11.17,NA,0.77,7.49,1.03,3.57,5.21,NA,15,1.75,3.439749101,0.95,NA,22.08,0.95,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,9.7,NA
QPA,35674,2018-01-16,1020,20,21.7,7.12,82.2,11.59,NA,0.76,7.45,1.16,3.33,4.7,5,7,1.68,3.149932363,0.85,NA,19.96,0.85,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA
QPA,35692,2018-01-23,1130,20,21.7,7.08,85.9,9.72,371,0.62,7.22,1.08,3.61,5,NA,5,1.07,4.117672167,0.42,NA,22.97,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.7,NA
QPA,35710,2018-01-30,1010,25,21.2,7.04,82.9,10.3,364,0.57,7.17,1.02,3.51,5.04,NA,8,0.93,NA,0.42,NA,19.97,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.9,NA
QPA,35728,2018-02-06,1015,20,21.3,7.06,84,12.68,647,0.65,7.19,1.27,3.21,4.53,NA,11,1.31,NA,0.76,NA,18.48,0.11,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.2,NA
QPA,35746,2018-02-13,1056,23,20.9,7.1,86.1,13.52,674,0.74,7.46,1.16,3.47,4.99,NA,5,1.91,NA,0.84,NA,18.12,0.16,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,9,NA
QPA,35764,2018-02-20,1015,25,21,7.03,86.5,12.84,593,0.8,7.34,1.07,3.35,4.95,NA,9,3,2.748817612,NA,NA,17.62,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,14.55,NA
QPA,35782,2018-02-27,1000,23,20.8,7.08,80.8,10.51,438,0.6,6.95,0.99,3.24,4.69,NA,9,1.12,3.495115519,NA,NA,19.11,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.6,NA
QPA,35800,2018-03-06,1020,19,20.3,7.16,84.7,9.42,228,0.51,7.09,0.87,3.55,5.06,NA,NA,0.69,4.099085862,NA,NA,21.99,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,8.6,NA
QPA,35818,2018-03-13,1015,18,22.2,7.32,93.3,9.6,186,0.43,7.59,0.86,3.18,5.3,NA,4,0.99,0.417596462,0.24,NA,23.34,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.2,NA
QPA,35836,2018-03-20,1050,17,21.9,7.26,95.7,9.14,212,0.45,7.43,0.82,3.22,5.83,NA,9,0.92,0.496139589,0.26,NA,23.34,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7,NA
QPA,35854,2018-03-27,1015,16,22.2,6.9,96.4,9.78,315,0.56,7.46,0.89,3.11,5.62,NA,NA,1.02,5.842,0.35,NA,22.16,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.5,NA
QPA,35872,2018-04-03,1055,15,21.8,6.96,97.9,9.55,9,0.55,7.6,0.86,3.18,6.12,11,22,2.08,6.989,0.1,NA,23,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA
QPA,35890,2018-04-10,1020,16,23,6.97,101.9,9.6,206,0.5,7.58,0.88,4.3,6.22,NA,NA,1.1,5.330224357,0.26,NA,23.48,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.4,NA
QPA,35908,2018-04-17,1100,22,22.4,7.17,96.1,12.17,791,0.8,7.21,0.95,2.95,5.25,NA,4,2.86,3.981,0.92,NA,18.69,0.13,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,12.6,NA
QPA,35926,2018-04-24,1057,18,22.1,7.21,91.6,10.3,244,0.65,7.01,0.91,3.65,5.32,NA,8,1.49,0.466,0.34,NA,21.5,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.7,NA
QPA,35944,2018-05-01,1045,16,23.3,7.16,94,9.31,145,0.53,7.33,0.87,4,5.81,NA,NA,0.95,NA,0.21,NA,24.28,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.6,NA
QPA,35962,2018-05-08,1050,21,22.2,6.93,82.1,10.19,337,0.64,6.55,0.9,3.17,4.64,10,NA,1.74,4.282,0.4,NA,17.6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,8,NA
QPA,35980,2018-05-15,1105,22,22.8,7.18,81.2,10.69,382,0.79,6.94,0.88,3.27,4.67,NA,6,1.95,2.941367742,0.51,NA,19.05,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,8.3,NA
QPA,35998,2018-05-22,1100,21,22.6,7.08,77.4,10.78,304,0.68,7.04,0.85,2.92,3.81,7,4,1.3,3.496890075,0.36,NA,19.51,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA
QPA,36016,2018-05-29,1100,20,22.9,7.02,73.8,10.12,368,0.51,7.08,1,3.63,5.32,NA,10,1.45,3.483676027,0.41,NA,18.03,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,6.3,NA
QPA,36034,2018-06-05,835,17,23.7,6.84,86.9,9.57,NA,0.54,7.25,0.81,3.5,5.51,NA,10,1.28,5.382102211,0.16,NA,23.62,0.16,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.7,NA
QPA,36052,2018-06-12,1010,25,23.3,6.89,84.1,10.16,253,0.77,6.85,0.9,3.56,5.17,NA,NA,3.8,3.21125665,0.42,NA,18.33,0.16,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,40.61,NA
QPA,36070,2018-06-19,1015,16,24.1,7.09,92.4,8.85,56,0.47,7.16,0.74,3.96,5.79,7,6,0.81,6.29540622,0.15,NA,23.44,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA
QPA,36088,2018-06-26,1045,19,23.2,7.14,84.4,9.33,190,0.52,6.8,0.8,3.37,4.84,NA,NA,1.17,3.850016047,0.26,NA,20.09,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,5.9,NA
QPA,36106,2018-07-03,1040,16,24.1,7.34,96.1,9.52,120,0.49,7.64,0.8,4.17,5.77,NA,9,1,6.361504776,0.24,NA,24.84,0.11,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.4,NA
QPA,36124,2018-07-10,940,21,22.9,7.12,76.4,9.85,309,0.65,6.44,0.83,2.91,4.44,8,NA,NA,NA,NA,NA,16.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA
QPA,36142,2018-07-17,935,19,23.3,7.07,86.5,9.45,25,0.62,6.84,0.78,3.44,5.24,12,10,NA,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,NA
QPA,36160,2018-07-24,1025,18,23.5,7.15,93.5,9.13,35,0.54,7.03,0.75,4.12,5.96,NA,8,NA,NA,NA,NA,21.74,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.1,NA
QPA,36178,2018-07-31,1100,16,24.1,7.16,100.2,NA,78,0.8,NA,0.95,3.67,5.82,8,17,1.76,4.924506508,0.19,NA,23.79,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
QPA,36196,2018-08-07,1111,17,NA,NA,NA,9.47,160,0.57,7.12,0.81,3.44,5.52,NA,NA,1.82,5.267,0.35,NA,22.65,0.18,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,4.6,NA
QPA,36214,2018-08-14,1143,18,24.1,7.25,96.5,9.27,144,0.54,7.01,0.74,4.4,5.87,NA,NA,1.83,4.853221649,0.25,NA,23.09,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,4.5,NA
QPA,36232,2018-08-21,1029,18,23.6,7.08,88.4,8.99,127,0.47,6.81,0.76,3.66,5.54,NA,NA,1.43,4.547290796,0.23,NA,21.2,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,4.3,NA
QPA,36250,2018-08-28,1256,24,23.7,7.15,72,8.92,243,0.63,5.94,0.82,2.87,4,NA,NA,2.68,2.727299242,0.36,NA,14.79,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.5,NA
QPA,36268,2018-09-04,1241,26,23.7,6.94,67.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.54,NA
QPA,36286,2018-09-11,1307,18,24.4,7.06,93.4,8.96,140,0.44,7,0.68,4.2,5.81,9,4,0.12,6.863038809,0.18,NA,22.55,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA
QPA,36304,2018-09-18,1245,17,23.8,7.11,93,8.96,123,0.45,7.01,0.65,4.29,5.88,NA,NA,0.24,6.228365773,0.15,NA,22.5,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,4.69,NA
QPA,36322,2018-09-25,1136,25,23.4,7,69.8,8.13,189,0.65,5.84,0.75,2.93,4.19,NA,5,3.03,3.539862452,0.35,NA,14.52,0.16,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.9,NA
QPA,36340,2018-10-02,1135,19,22.6,6.94,80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,3.584126926,0.21,NA,24.68,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.5,NA
QPA,36358,2018-10-09,959,23,22.8,7.01,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA
QPA,36376,2018-10-16,1021,25,22.6,6.89,73.5,7.95,152,0.52,5.87,0.58,3.04,4.51,NA,NA,2.28,3.855956218,0.31,NA,17.23,0.16,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,6.77,NA
QPA,36394,2018-10-23,1249,25,23.1,7.13,68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,2.784877801,0.29,NA,15.85,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,9.19,NA
QPA,36412,2018-10-30,949,19,22.1,6.85,82.8,8.51,43,0.39,6.52,0.49,3.49,4.8,NA,NA,0.92,NA,0.14,NA,22.04,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,6.6,NA
QPA,36430,2018-11-06,1125,25,22.1,6.6,64.8,7.82,93,0.57,5.5,0.65,2.54,3.64,NA,NA,1.64,NA,0.18,NA,15.91,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,8.4,NA
QPA,36448,2018-11-13,1035,32,22.4,6.56,55.1,7.51,162,0.62,5.09,0.65,2.14,3.27,NA,12,3.5,5.25,0.3,NA,13.41,0.13,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,9.88,NA
QPA,36466,2018-11-20,1029,23,21.7,6.92,75.2,9.07,206,0.42,6.45,0.58,3.08,4.79,NA,9,0.83,5.021,0.23,NA,20.04,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6,NA
QPA,36484,2018-11-27,1148,20,21.9,6.99,83.8,8.99,168,0.37,6.68,0.57,3.73,4.99,NA,NA,0.69,4.216262295,0.2,NA,22.68,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,6,NA
QPA,36502,2018-12-04,1127,20,21.7,6.93,84.3,8.84,174,0.41,6.84,0.57,3.91,5.95,NA,4,0.88,4.826538468,0.25,NA,23.84,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.9,NA
QPA,36520,2018-12-11,900,19,21.2,6.82,85.6,8.99,138,0.42,6.98,0.57,3.93,5.76,NA,8,0.74,4.755783722,0.22,NA,22.43,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.6,NA
QPA,36538,2018-12-18,944,18,20.7,6.82,87.6,NA,NA,NA,NA,NA,NA,NA,NA,4,0.76,4.985515512,0.24,NA,23.39,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,8.8,NA
QPA,36556,2018-12-25,1205,19,21.5,6.7,101.2,8.4,81,0.46,6.77,0.51,4.5,5.91,NA,NA,2.03,6.182265953,0.16,NA,21.86,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,NA,NA
QPA,36574,2019-01-02,1049,19,20.7,6.99,79.7,9.54,NA,0.49,6.88,0.62,3.75,5.71,10,7,2,5.463428692,0.08,NA,28.06,0.07,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,36592,2019-01-08,1017,18,20.8,6.89,87.7,9.1,NA,0.47,6.97,0.58,4.04,6.07,NA,NA,1.32,5.356479795,NA,NA,27,0.05,NA,BDL,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,BDL,NA,NA,8.56,NA
QPA,36610,2019-01-15,1116,19,20.4,6.9,89.2,8.42,64,0.43,6.49,0.52,4.21,5.81,NA,5,0.92,4.845312525,0.11,NA,23.22,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.06,NA
QPA,36628,2019-01-22,1053,19,20.4,6.84,80.4,8.19,100,0.51,6.41,0.56,3.94,5.46,NA,NA,1.86,3.927077764,0.16,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,6.4,NA
QPA,36646,2019-01-29,1145,19,20.5,7.08,85,9.3,100,0.52,6.42,0.73,2.26,4.22,NA,11,1.27,4.41130841,0.84,NA,19.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.02,NA
QPA,36664,2019-02-05,1127,18,20.1,6.84,88.4,8.82,NA,0.45,6.93,0.53,4.8,5.96,NA,NA,0.66,5.423367529,0.17,NA,21.1,0.17,NA,BDL,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,5.1,NA
QPA,36682,2019-02-12,1048,21,20.5,6.79,71.6,7.84,50,0.59,6.03,0.51,3.51,4.9,NA,9,1.81,4.670789237,0.18,NA,16.09,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.1,NA
QPA,36700,2019-02-19,1100,18,20.9,6.72,88.8,9.11,94,0.51,7.06,0.55,4.53,6.22,NA,NA,0.67,7.137191262,0.14,NA,20.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,4.3,NA
QPA,36718,2019-02-26,903,19,20.5,7.06,84.6,8.05,123,0.52,6.16,0.47,3.93,5.36,NA,6,1.17,5.279397066,0.16,NA,18.79,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.1,NA
QPA,36736,2019-03-05,925,19,20.7,6.6,81.7,8.34,122,0.53,6.49,0.43,3.61,5.61,NA,NA,1.12,3.552011065,0.15,NA,20.6,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,8,NA
QPA,36754,2019-03-12,1107,19,20.8,6.81,57.1,8.98,140,0.51,6.7,0.61,3.81,5.77,NA,15,1.35,5.169708829,0.22,NA,20.68,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.27,NA
QPA,36772,2019-03-19,1057,17,21,6.81,93.3,9.25,120,0.45,7.12,0.54,5,6.79,NA,9,0.86,7.377103106,0.18,NA,23.87,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,14.6,NA
QPA,36790,2019-03-26,1119,18,21.5,6.97,86.7,8.42,124,0.5,6.67,0.51,4.05,6.19,NA,11,1.22,6.114087434,0.19,NA,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
QPA,36808,2019-04-02,1059,17,21.6,7.03,97.7,8.2,NA,0.39,6.61,0.46,4.01,5.88,7,6,0.99,NA,NA,NA,24.42,0.05,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,5.56,NA
QPA,36826,2019-04-09,957,17,21.3,6.85,101,9.29,NA,0.44,7.42,0.54,5.05,7.27,NA,6,0.94,NA,0.09,NA,27.24,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA
QPA,36844,2019-04-16,1133,17,22.1,7.13,102.7,9.26,79,0.43,7.34,0.49,4.89,6.94,NA,NA,1.2,7.191521917,0.1,NA,25.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,7.1,NA
QPA,36862,2019-04-23,1155,17,22.1,7.19,98.5,8.84,NA,0.5,7.21,0.43,4.06,5.58,NA,NA,1.17,6.780688807,0.11,NA,25.7,0.1,NA,BDL,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,6.8,NA
QPA,36880,2019-04-30,1206,18,22,6.83,83.4,8.32,61,0.56,6.45,0.5,3.41,5.51,NA,NA,1.31,5.291307999,0.15,NA,22.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,5.9,NA
QPA,36897,2019-05-07,1243,20,22.4,7.1,81.2,8.56,69,0.52,5.83,0.45,2.88,4.18,NA,NA,1.32,3.99845877,0.11,NA,17.14,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,4.9,NA
QPA,36915,2019-05-14,1149,18,23.2,7.02,98.5,8.82,21,0.42,7.08,0.53,4.55,6.83,NA,6,0.87,7.203568482,0.11,NA,24.44,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.8,NA
QPA,36933,2019-05-21,1037,20,22.1,7.24,74.1,8.39,97,0.6,6.21,0.62,3.15,5.01,NA,10,1.77,4.223110967,0.18,NA,17.92,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.5,NA
QPA,36951,2019-05-28,1131,20,22.3,6.82,78.7,8.17,32,0.58,6.57,0.66,3.34,5.07,NA,15,2.38,3.66984547,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA
QPA,36969,2019-06-04,1133,19,22.6,7.14,67.7,8.03,63,0.45,6.72,0.47,4.12,5.91,5,14,0.81,5.1963425,0.12,NA,22.09,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA
QPA,36987,2019-06-11,1000,19,23,7.13,NA,7.97,56,0.44,6.74,0.48,4.2,5.89,10,NA,0.9,5.510805971,0.1,NA,21.06,0.03,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,0.2,NA
QPA,37005,2019-06-18,1006,19,23.3,7.08,NA,8.2,NA,0.46,6.95,0.43,4.77,4.62,6,9,1.05,5.442292477,NA,NA,22.38,0.04,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA
QPA,37023,2019-06-25,1152,20,23.6,7.2,96.2,7.19,16,0.42,5.79,0.34,3.45,5.05,NA,22,1.17,6.218566562,NA,NA,23.45,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,3,NA
QPA,37041,2019-07-02,1146,18,23.9,7.44,105.8,8.45,56,0.45,7.47,0.4,4.47,6.06,NA,8,0.59,6.886137823,0.09,NA,25.73,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.4,NA
QPA,37059,2019-07-09,1150,20,23.2,6.62,81,7.92,38,0.59,6.4,0.45,3.82,5.48,NA,8,2.94,6.277611493,0.15,NA,19.75,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.29,NA
QPA,37077,2019-07-16,1136,19,23,6.94,84.4,7.71,42,0.55,6.52,0.43,3.77,5.55,NA,5,1.64,5.343629313,0.11,NA,20.94,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.1,NA
